STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,COMMENT_TS,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,EGY,"Egypt, Arab Rep.",WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,14731000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SLV,El Salvador,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,1606000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ERI,Eritrea,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,84000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,EST,Estonia,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,4369000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SWZ,Eswatini,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,1343000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ETH,Ethiopia,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,468000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,FJI,Fiji,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,692000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,FIN,Finland,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,3670000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,FRA,France,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,189826000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,PYF,French Polynesia,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,179000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GMB,"Gambia, The",WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,91000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GEO,Georgia,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,2032000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,DEU,Germany,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,26875000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GHA,Ghana,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,931000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GRD,Grenada,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,445000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GUM,Guam,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,1197000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GTM,Guatemala,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,1384000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GIN,Guinea,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,12399.9996185303,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GNB,Guinea-Bissau,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,22299.9992370605,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GUY,Guyana,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,152000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HTI,Haiti,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,793000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HND,Honduras,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,1965000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HKG,"Hong Kong SAR, China",WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,36030000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HUN,Hungary,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,39904000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ISL,Iceland,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,559000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,IND,India,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,5776000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,IDN,Indonesia,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,7003000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,IRN,"Iran, Islamic Rep.",WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,2938000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,IRQ,Iraq,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,1518000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,IRL,Ireland,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,7134000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ISR,Israel,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,3444000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ITA,Italy,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,73225000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,JAM,Jamaica,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,2832000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,JPN,Japan,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,8611000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,JOR,Jordan,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,8078000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KAZ,Kazakhstan,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,4097000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KEN,Kenya,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,1609000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KOR,"Korea, Rep.",WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,8798000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KWT,Kuwait,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,5208000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KGZ,Kyrgyz Republic,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,1224000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LAO,Lao PDR,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,2513000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
